Ind	Tipo_Diente	MD	BL	MDCu	BLCu	Sexo	Edad
78	2MI	11.82	10.65	9.49	9.55	F	40
78	1IS	7.89	7.5	5.99	6.69	F	40
78	2IS	7.09	6.38	5.22	5.99	F	40
78	CS	8.17	8.26	5.8	7.69	F	40
78	1PMS	6.89	9.47	5.09	8.32	F	40
78	2PMS	NA	9.7	5.11	8.78	F	40
78	1MS	11.74	11.71	8	10.53	F	40
78	2MS	11.81	12.84	7.7	11.39	F	40
79	1II	5.77	5.23	3.71	4.94	F	17
79	2II	6.46	5.87	4.08	5.85	F	17
79	CI	6.54	6.87	4.85	6.99	F	17
79	1PMI	6.61	6.99	4.67	5.98	F	17
79	2PMI	6.55	7.62	4.81	7.04	F	17
79	1MI	11.02	10.07	8.43	8.82	F	17
79	2MI	NA	NA	NA	NA	F	17
79	1IS	8.45	6.51	6.01	5.7	F	17
79	2IS	6.78	5.7	4.67	5.5	F	17
79	CS	7.47	7.5	5.56	7.12	F	17
79	1PMS	6.61	8.44	4.7	7.64	F	17
79	2PMS	6.04	8.67	4.33	8.19	F	17
79	1MS	10.39	10.28	7.32	10.15	F	17
79	2MS	9.39	10.25	7.3	9.77	F	17
80	1II	5.06	5.5	3.73	5.98	F	26
80	2II	5.7	6.54	4.1	6.5	F	26
80	CI	6.4	7.89	5.63	7.63	F	26
80	1PMI	NA	7.13	NA	5.05	F	26
80	2PMI	6.73	7.95	5.45	7.7	F	26
80	1MI	10.09	9.95	8.5	8.78	F	26
80	2MI	10.45	9.93	9.98	9.65	F	26
80	1IS	8.48	7.05	6.61	6.56	F	26
80	2IS	6.01	6.05	4.61	6.08	F	26
80	CS	7.23	7.7	5.74	7.67	F	26
80	1PMS	6.19	8.66	4.84	7.99	F	26
80	2PMS	5.77	9.14	4.68	8.57	F	26
80	1MS	9.61	11.18	7.55	11.41	F	26
80	2MS	10.22	11.39	8.2	11.38	F	26
81	1II	5.38	5.25	3.14	5.16	F	52
81	2II	5.81	5.82	3.48	5.62	F	52
81	CI	6.33	6.96	4.9	6.92	F	52
81	1PMI	6.64	6.61	4.7	6.04	F	52
81	2PMI	7.22	7.78	4.98	6.67	F	52
81	1MI	10.3	9.91	8.18	8.91	F	52
81	2MI	10	10.28	8.4	9.62	F	52
81	1IS	8.12	6.53	5.65	6.14	F	52
81	2IS	6.13	6.07	4.44	5.35	F	52
81	CS	7.28	7.14	4.95	7.18	F	52
81	1PMS	6.63	8.46	4.35	7.5	F	52
81	2PMS	6.79	8.55	4.67	7.46	F	52
81	1MS	10.88	10.14	7.54	10.08	F	52
81	2MS	9.97	10.81	7.2	10.45	F	52
82	1II	5.21	6.1	3.55	5.86	M	39
82	2II	6.43	6.21	4.34	6.33	M	39
82	CI	7.04	8.06	5.63	8.01	M	39
82	1PMI	7.44	7.58	4.86	7.1	M	39
82	2PMI	7.39	7.7	5.28	7.01	M	39
82	1MI	11.36	10.64	9.66	9.01	M	39
82	2MI	10.65	10.15	8.95	9.8	M	39
82	1IS	8.19	7.27	6.1	6.42	M	39
82	2IS	6.77	6.76	5.16	6.1	M	39
82	CS	7.43	8.6	5.72	8.02	M	39
82	1PMS	6.73	9.53	4.67	8.91	M	39
82	2PMS	5.7	9.14	4.61	8.92	M	39
82	1MS	10.97	10.71	8.1	10.65	M	39
82	2MS	9.66	9.78	7.59	11.03	M	39
83	1II	NA	NA	NA	NA	M	17
83	2II	5.78	6.3	4.07	6.39	M	17
83	CI	6.9	8.23	5.82	8.19	M	17
83	1PMI	6.96	7.58	5.22	6.99	M	17
83	2PMI	7.68	8.41	5.82	8.11	M	17
83	1MI	11.22	9.81	9.37	8.98	M	17
83	2MI	10.81	9.66	9.54	9.33	M	17
83	1IS	7.97	7.09	6.78	6.25	M	17
83	2IS	6.65	6.47	5.41	6.22	M	17
83	CS	7.95	8.78	6.41	8.73	M	17
83	1PMS	7.16	9.7	6.05	8.41	M	17
83	2PMS	6.92	9.79	5.48	9.05	M	17
83	1MS	9.65	11.02	8.23	10.85	M	17
83	2MS	9.78	10.66	8.16	10.64	M	17
84	1II	4.99	5.92	3.3	5.39	F	27
84	2II	5.74	6.17	3.73	6.13	F	27
84	CI	6.51	7.32	5.07	7.19	F	27
84	1PMI	6.1	7.54	5.11	6.49	F	27
84	2PMI	6.82	8.07	5.09	6.72	F	27
84	1MI	11.58	11.15	9.8	9.92	F	27
84	2MI	11.28	10.11	10.65	9.82	F	27
84	1IS	8.58	7.06	6.6	6.5	F	27
84	2IS	NA	NA	5.23	NA	F	27
84	CS	NA	NA	NA	NA	F	27
84	1PMS	6.48	8.82	4.51	7.69	F	27
84	2PMS	6.32	8.62	4.62	7.68	F	27
84	1MS	10.89	11.05	7.94	10.81	F	27
84	2MS	10.26	10.92	7.63	10.78	F	27
85	1II	6.45	6.17	3.93	5.82	M	11
85	2II	6.45	6.48	4.13	6.13	M	11
85	CI	7.42	7.94	6	7.93	M	11
85	1PMI	7.85	8.39	5.52	7.14	M	11
85	2PMI	7.91	8.84	5.83	7.53	M	11
85	1MI	11.82	11.05	9.92	9.77	M	11
85	2MI	12.02	10.33	10.35	9.1	M	11
85	1IS	9.69	7.94	6.73	7.99	M	11
85	2IS	7.03	6.89	4.6	6.28	M	11
85	CS	7.91	8.93	6.26	NA	M	11
85	1PMS	7.82	9.71	5.23	8.47	M	11
85	2PMS	NA	9.76	NA	NA	M	11
85	1MS	12.24	12.28	8.8	10.87	M	11
85	2MS	11.63	12.7	NA	NA	M	11
86	1II	4.65	4.89	3.56	5.01	F	25
86	2II	5.51	5.4	4.1	5.33	F	25
86	CI	6.16	6.66	5.09	6.5	F	25
86	1PMI	6.18	7.1	4.59	6.63	F	25
86	2PMI	6.57	7.8	5.31	7.24	F	25
86	1MI	10.78	10.36	9.41	9.78	F	25
86	2MI	10.85	10	9.47	9.69	F	25
86	1IS	7.9	6.75	4.34	5.69	F	25
86	2IS	6.04	5.62	4.6	5.27	F	25
86	CS	7.26	7.42	5.48	6.79	F	25
86	1PMS	6.1	8.3	4.55	7.79	F	25
86	2PMS	6.41	8.78	5.18	8.26	F	25
86	1MS	10.23	11	8.29	10.7	F	25
86	2MS	9.62	11.02	8.31	11.12	F	25
87	1II	4.91	5.01	3.09	4.87	M	42
87	2II	5.31	NA	3.49	5.48	M	42
87	CI	6.79	7.4	5.74	7.21	M	42
87	1PMI	6.34	7.35	4.98	6.31	M	42
87	2PMI	6.99	7.87	4.83	6.57	M	42
87	1MI	11.02	10.46	8.23	8.6	M	42
87	2MI	10.49	9.88	8.64	NA	M	42
87	1IS	7.8	5.61	6.38	5.91	M	42
87	2IS	5.96	5.87	4.25	5.82	M	42
87	CS	7.76	7.78	5.83	7.68	M	42
87	1PMS	6.49	8.62	4.2	7.87	M	42
87	2PMS	5.99	8.88	4.35	7.23	M	42
87	1MS	10.33	10.7	7.23	10.23	M	42
87	2MS	9.96	10.96	7.29	10.34	M	42
88	1II	5.3	5.68	3.59	5.5	M	24
88	2II	5.99	6.25	4	5.87	M	24
88	CI	6.33	6.99	4.79	7.05	M	24
88	1PMI	6.58	7.79	5.11	7.02	M	24
88	2PMI	6.91	8.09	5.06	7.31	M	24
88	1MI	11.19	10.21	8.83	8.97	M	24
88	2MI	11.03	10.37	9.24	9.7	M	24
88	1IS	8.95	6.71	6.44	6.34	M	24
88	2IS	6.5	6.17	4.57	6	M	24
88	CS	7.64	6.15	5.55	7.58	M	24
88	1PMS	6.63	8.83	5.03	8.42	M	24
88	2PMS	6.01	9.25	4.91	8.49	M	24
88	1MS	11.21	10.43	7.62	10.76	M	24
88	2MS	10.79	10.96	6.43	10.78	M	24
89	1II	9.56	5.85	3.86	5.79	M	39
89	2II	6.04	6.34	3.99	6.58	M	39
89	CI	7.04	7.91	6.28	7.88	M	39
89	1PMI	7.01	7.26	5.09	6.77	M	39
89	2PMI	6.81	7.64	5.63	7.36	M	39
89	1MI	11.4	10.35	8.35	9.43	M	39
89	2MI	10.05	9.8	9.35	9.69	M	39
89	1IS	8.55	7.33	6.94	6.82	M	39
89	2IS	6.9	6.7	5.62	6.34	M	39
89	CS	8.21	9.1	6.2	8.9	M	39
89	1PMS	8.39	8.9	6.62	8.18	M	39
89	2PMS	NA	NA	NA	NA	M	39
89	1MS	10.74	11.14	11.36	8.34	M	39
89	2MS	9.6	11.03	7.6	11.46	M	39
90	1II	NA	NA	NA	NA	F	34
90	2II	4.76	5.38	3.57	3.62	F	34
90	CI	5.89	6.33	4.71	6.5	F	34
90	1PMI	5.93	6.1	5.3	5.52	F	34
90	2PMI	6.37	6.82	4.45	6.17	F	34
90	1MI	9.64	8.74	8.03	8.18	F	34
90	2MI	9.28	8.32	7.98	7.88	F	34
90	1IS	7.76	6.23	5.7	5.39	F	34
90	2IS	5.87	5.86	3.98	5.25	F	34
90	CS	6.61	7.05	5.73	6.24	F	34
90	1PMS	6.05	7.84	4.35	6.92	F	34
90	2PMS	6.15	7.99	4.3	6.93	F	34
90	1MS	9.48	9.79	7.21	9.69	F	34
90	2MS	9.39	9.88	6.92	9.29	F	34
91	1II	6.26	6.17	3.65	5.96	F	21
91	2II	5.9	6.26	4.12	6.35	F	21
91	CI	6.63	7.23	5.2	6.73	F	21
91	1PMI	7.3	8.11	5.33	6.86	F	21
91	2PMI	7.18	8.44	5.16	7.53	F	21
91	1MI	11.01	10.48	9.11	8.99	F	21
91	2MI	10.23	9.77	9.4	9.35	F	21
91	1IS	8.63	6.9	5.94	5.98	F	21
91	2IS	6.6	6.74	4.99	6.05	F	21
91	CS	7.16	8.3	5.49	7.89	F	21
91	1PMS	6.91	9.66	4.58	8.05	F	21
91	2PMS	6.45	9.74	4.69	8.83	F	21
91	1MS	10.4	11.22	7.6	10.98	F	21
91	2MS	9.29	11.62	7.7	11.41	F	21
92	1II	5.62	5.85	4.06	5.82	M	33
92	2II	6.05	6.02	3.98	5.79	M	33
92	CI	6.38	6.81	5.31	6.67	M	33
92	1PMI	6.43	7.26	5.19	6.29	M	33
92	2PMI	6.92	8.04	5.65	7.04	M	33
92	1MI	11.06	10.14	8.96	9.25	M	33
92	2MI	10.42	9.88	9.36	9.77	M	33
92	1IS	8.74	7.6	6.46	6.46	M	33
92	2IS	6.47	6.1	5.02	5.93	M	33
92	CS	7.21	7.53	5.77	6.97	M	33
92	1PMS	6.24	8.17	4.8	7.39	M	33
92	2PMS	6.74	8.89	5.05	8.52	M	33
92	1MS	9.83	10.98	7.95	10.58	M	33
92	2MS	9.85	11.29	7.8	10.7	M	33
93	1II	5.67	5.33	3.33	4.35	F	25
93	2II	6.12	6.05	3.57	5.61	F	25
93	CI	6.52	6.87	4.74	6.79	F	25
93	1PMI	6.77	7.11	4.59	6.68	F	25
93	2PMI	6.95	7.32	5.03	6.45	F	25
93	1MI	10.37	9.8	8.49	8.59	F	25
93	2MI	9.77	9.59	8.34	NA	F	25
93	1IS	8.33	6.76	6.41	6.01	F	25
93	2IS	7.43	6.13	5.24	5.56	F	25
93	CS	7.67	7.55	5.41	7.24	F	25
93	1PMS	6.39	8.76	4.68	7.66	F	25
93	2PMS	6.81	9.09	4.71	8.33	F	25
93	1MS	10.74	10.87	7.5	10.45	F	25
93	2MS	9.76	10.7	7.41	9.73	F	25
94	1II	5.45	5.74	3.6	5.31	F	21
94	2II	6.03	6.28	4.2	5.54	F	21
94	CI	6.47	7.32	5.08	6.43	F	21
94	1PMI	6.52	7.78	4.89	6.69	F	21
94	2PMI	6.31	8.57	5.15	7.4	F	21
94	1MI	10.93	10.81	8.61	9.53	F	21
94	2MI	10.29	10.6	9.13	10.06	F	21
94	1IS	8.66	6.82	6.55	6.15	F	21
94	2IS	6.33	6.29	4.52	5.49	F	21
94	CS	7.08	7.66	5.14	6.72	F	21
94	1PMS	6.33	9.33	5.22	8.43	F	21
94	2PMS	6.81	9.71	4.59	8.39	F	21
94	1MS	9.69	10.41	7.58	11.02	F	21
94	2MS	9.92	10.82	8.33	11	F	21
95	1II	4.4	6.2	3.29	5.93	M	20
95	2II	5.82	6.66	3.59	6.56	M	20
95	CI	6.76	8.28	5.78	8.04	M	20
95	1PMI	6.61	7.64	5.03	7.09	M	20
95	2PMI	7.21	7.85	5.29	7.77	M	20
95	1MI	9.83	10.1	9.05	10.01	M	20
95	2MI	10.68	10.06	9.82	9.74	M	20
95	1IS	8.01	7.2	6.27	6.93	M	20
95	2IS	6.36	6.13	4.74	5.78	M	20
95	CS	7.99	8.72	6.45	8.6	M	20
95	1PMS	7.08	8.93	4.96	8.46	M	20
95	2PMS	6.85	9.49	4.75	9.15	M	20
95	1MS	9.57	11.21	7.94	11.48	M	20
95	2MS	9.63	11.37	8.26	11.81	M	20
96	1II	5.24	5.2	3.11	4.9	F	55
96	2II	6.09	5.3	3.66	5.42	F	55
96	CI	6.82	6.89	4.94	6.71	F	55
96	1PMI	7.47	7.04	4.8	6.36	F	55
96	2PMI	7.08	8.06	5.39	7.1	F	55
96	1MI	10.89	10.13	8.68	8.92	F	55
96	2MI	9.69	9.33	8.63	8.6	F	55
96	1IS	9.01	6.73	5.97	6.03	F	55
96	2IS	7.97	6.02	4.87	5.68	F	55
96	CS	7.88	7.3	5.4	7.04	F	55
96	1PMS	7.8	9.24	5.09	7.58	F	55
96	2PMS	7.32	9.56	5.12	8.19	F	55
96	1MS	10.58	10.64	6.95	10.05	F	55
96	2MS	9.5	10.5	7.39	9.51	F	55
97	1II	5.53	6.47	3.68	5.9	F	24
97	2II	5.82	6.82	3.9	6.35	F	24
97	CI	6.78	8.08	5.4	7.93	F	24
97	1PMI	6.77	7.9	5.11	6.82	F	24
97	2PMI	7.18	8.11	NA	8	F	24
97	1MI	10.96	10.75	9.81	9.58	F	24
97	2MI	11.07	10.39	10.49	9.49	F	24
97	1IS	7.89	5.93	7.3	6.39	F	24
97	2IS	6.56	6.74	4.77	5.71	F	24
97	CS	7.92	8.81	5.89	8.44	F	24
97	1PMS	6.68	9.39	4.77	8.2	F	24
97	2PMS	6.3	9.54	4.45	8.68	F	24
97	1MS	10.56	11.53	7.97	11.12	F	24
97	2MS	10.38	11.97	8.18	11.49	F	24
98	1II	4.72	5.43	2.93	5.08	F	17
98	2II	5.3	6.09	3.46	6.06	F	17
98	CI	6.68	7.02	5.13	6.9	F	17
98	1PMI	6.65	7.33	4.74	6.48	F	17
98	2PMI	6.69	8.02	4.6	7.5	F	17
98	1MI	NA	NA	NA	NA	F	17
98	2MI	NA	NA	NA	NA	F	17
98	1IS	7.69	6.81	5.68	5.89	F	17
98	2IS	5.14	5.4	3.54	4.88	F	17
98	CS	7.32	7.69	5.8	7.71	F	17
98	1PMS	6.86	8.98	4.88	7.9	F	17
98	2PMS	6.28	7.98	4.61	7.38	F	17
98	1MS	10.7	11.2	7.5	10.7	F	17
98	2MS	9.13	11.01	7.22	9.8	F	17
99	1II	5.18	5.82	3.54	5.72	F	18
99	2II	5.78	6.56	4.11	6.35	F	18
99	CI	6.52	7.8	5.35	7.85	F	18
99	1PMI	6.7	7.09	5.19	6.53	F	18
99	2PMI	NA	NA	NA	NA	F	18
99	1MI	11.34	10.52	9.05	9.95	F	18
99	2MI	11.06	10.26	9.42	9.72	F	18
99	1IS	8.1	7.44	5.9	6.64	F	18
99	2IS	6.65	6.44	5.1	6.14	F	18
99	CS	7.3	8.2	6.06	8.05	F	18
99	1PMS	6.86	8.89	4.66	8.22	F	18
99	2PMS	6.78	9.5	4.89	9.2	F	18
99	1MS	10.29	11.4	8.93	11.29	F	18
99	2MS	8.45	10.55	7.95	10.99	F	18
100	1II	4.69	5.9	3.2	6.3	M	36
100	2II	5.25	6.25	3.55	6.59	M	36
100	CI	7.04	7.84	5.45	7.87	M	36
100	1PMI	7.31	8.68	5.08	7.68	M	36
100	2PMI	6.98	8.83	5.7	8.26	M	36
100	1MI	11.52	10.94	10.01	10.18	M	36
100	2MI	12.3	11.73	10.78	11.12	M	36
100	1IS	7.94	7.55	7.02	6.86	M	36
100	2IS	5.76	7.66	4.34	7.2	M	36
100	CS	7.92	8.66	6.2	8.5	M	36
100	1PMS	7.1	9.95	5.38	8.81	M	36
100	2PMS	6.66	9.75	5.15	9.2	M	36
100	1MS	10.86	11.98	8.3	11.96	M	36
100	2MS	10.59	12.4	8.63	11.51	M	36
101	1II	4.71	5.3	3.02	4.82	F	42
101	2II	5.32	5.82	3.53	5.61	F	42
101	CI	5.9	7.02	4.91	6.87	F	42
101	1PMI	6.1	6.82	4.45	6.1	F	42
101	2PMI	6.66	7.64	4.62	7	F	42
101	1MI	10.86	9.83	8.74	8.8	F	42
101	2MI	9.91	9.51	8.49	9	F	42
101	1IS	7.93	7.02	6.01	6.12	F	42
101	2IS	NA	NA	NA	NA	F	42
101	CS	6.69	7.35	5.19	7.31	F	42
101	1PMS	5.83	7.89	4.18	7.15	F	42
101	2PMS	6.06	8	4.07	7.5	F	42
101	1MS	9.84	10.43	7.76	10.07	F	42
101	2MS	10.06	10.55	7.38	10.01	F	42
102	1II	5.27	5.7	3.25	5.38	M	23
102	2II	6.24	6.14	3.78	5.73	M	23
102	CI	7.28	7.98	5.89	8.09	M	23
102	1PMI	6.78	7.64	5.02	7.37	M	23
102	2PMI	7.28	8.18	NA	NA	M	23
102	1MI	11.8	10.92	9.47	9.6	M	23
102	2MI	10.97	10.09	9.6	NA	M	23
102	1IS	9.25	7.07	5.8	6.68	M	23
102	2IS	7.31	6.63	4.99	5.95	M	23
102	CS	8.29	8.86	6.24	8.14	M	23
102	1PMS	7.09	8.93	4.8	8.26	M	23
102	2PMS	6.33	9.3	4.85	8.17	M	23
102	1MS	11.46	11.48	8.58	10.91	M	23
102	2MS	10.39	11.46	8.6	10.93	M	23
103	1II	5.92	5.58	3.39	5.1	F	38
103	2II	5.64	6	3.89	5.7	F	38
103	CI	6.75	7.29	5.03	6.86	F	38
103	1PMI	6.97	6.91	4.66	6.09	F	38
103	2PMI	7.23	7.69	5.32	7.17	F	38
103	1MI	NA	9.94	8.54	9.16	F	38
103	2MI	10.55	9.35	8.71	8.12	F	38
103	1IS	8.72	7.19	6.1	6.07	F	38
103	2IS	5.74	6.28	3.89	5.38	F	38
103	CS	7.71	7.86	5.37	7.17	F	38
103	1PMS	6.97	8.46	4.45	7.61	F	38
103	2PMS	5.95	8.35	4.6	7.78	F	38
103	1MS	10.51	11.03	7.36	10.94	F	38
103	2MS	9.57	10.74	7.2	10.21	F	38
104	1II	5.1	4.86	3.25	5.67	M	24
104	2II	5.83	6.02	3.35	5.85	M	24
104	CI	6.63	7.63	4.93	7.54	M	24
104	1PMI	7.04	7.88	5.11	6.71	M	24
104	2PMI	6.4	8.31	5.18	7.29	M	24
104	1MI	11.81	10.78	9.46	9.6	M	24
104	2MI	10.97	10.48	9.58	10.24	M	24
104	1IS	9.19	7.26	6.39	6.51	M	24
104	2IS	6.56	6.11	5.03	5.87	M	24
104	CS	7.83	8.57	5.72	8.18	M	24
104	1PMS	6.79	9.45	5.3	8.54	M	24
104	2PMS	6.64	9.36	4.89	8.67	M	24
104	1MS	10.59	12.1	11.66	8.02	M	24
104	2MS	10.3	12.14	7.51	12.06	M	24
105	1II	5.43	5.74	3.28	5.27	F	19
105	2II	5.8	6.61	3.38	5.97	F	19
105	CI	6.75	7.86	4.96	7.27	F	19
105	1PMI	7.09	7.63	4.38	6.59	F	19
105	2PMI	7.4	8.03	4.68	7.17	F	19
105	1MI	11.49	10.74	9.49	9.64	F	19
105	2MI	11.25	10.35	8.45	9.18	F	19
105	1IS	8.52	7.39	5.96	6.81	F	19
105	2IS	5.98	6.18	3.97	5.65	F	19
105	CS	7.79	8.43	5.1	7.58	F	19
105	1PMS	6.89	8.47	4.09	7.4	F	19
105	2PMS	6.48	8.3	4.57	7.84	F	19
105	1MS	11.48	11.15	7.79	11.18	F	19
105	2MS	10.83	11.26	7.29	10.55	F	19
106	1II	5.2	6.51	3.79	NA	M	24
106	2II	6	6.93	4.22	6.8	M	24
106	CI	6.69	8.47	5.64	8.38	M	24
106	1PMI	6.93	8.44	5.1	7.64	M	24
106	2PMI	7.2	8.53	5.41	7.8	M	24
106	1MI	10.4	10.54	9.21	NA	M	24
106	2MI	10.37	10.23	NA	NA	M	24
106	1IS	8.17	8.15	6.49	7.18	M	24
106	2IS	7.09	7.16	5.47	7.01	M	24
106	CS	7.72	9.14	5.93	8.71	M	24
106	1PMS	6.89	9.2	4.76	8.83	M	24
106	2PMS	6.64	9.66	5.48	8.79	M	24
106	1MS	10.5	11.87	7.98	11.58	M	24
106	2MS	9.06	12.2	6.82	13.48	M	24
107	1II	5.68	6.18	3.62	6.04	M	40
107	2II	6.67	6.92	3.6	6.79	M	40
107	CI	7.33	9.34	6.06	7.75	M	40
107	1PMI	6.93	7.98	5.09	7.81	M	40
107	2PMI	7.47	7.86	5.7	7.7	M	40
107	1MI	10.55	10.38	8.63	9.43	M	40
107	2MI	10.49	10.74	9.25	9.85	M	40
107	1IS	8.52	7.69	5.69	6.74	M	40
107	2IS	6.92	6.92	5	6.16	M	40
107	CS	8.23	9.05	6.11	8.23	M	40
107	1PMS	7.09	9.58	5.48	8.81	M	40
107	2PMS	6.51	9.27	5.06	8.71	M	40
107	1MS	10.85	11.26	7.87	10.76	M	40
107	2MS	10.27	11.48	7.47	11.15	M	40
108	1II	5.38	6.33	3.45	5.68	F	28
108	2II	5.73	6.78	4.08	6.44	F	28
108	CI	6.53	7.78	5.18	7.49	F	28
108	1PMI	6.7	7.49	4.54	6.49	F	28
108	2PMI	7.06	8.45	4.86	7.04	F	28
108	1MI	11.62	11.3	9.23	9.45	F	28
108	2MI	10.99	10.85	9.35	9.4	F	28
108	1IS	8.79	7.85	6.41	6.55	F	28
108	2IS	5.37	6.48	4.71	6.21	F	28
108	CS	7.29	8.62	5.45	7.6	F	28
108	1PMS	7	8.89	4.43	7.72	F	28
108	2PMS	6.26	9.1	4.96	8.91	F	28
108	1MS	10.99	12.18	7.69	10.86	F	28
108	2MS	9.81	11.7	6.69	10.92	F	28
109	1II	5.73	7	3.76	6.65	M	17
109	2II	6.82	6.42	4.5	6.45	M	17
109	CI	6.69	7.86	5.82	7.63	M	17
109	1PMI	6.98	8.14	5.52	8.31	M	17
109	2PMI	7.33	8.62	5.56	8.2	M	17
109	1MI	11.83	11.3	9.97	10.25	M	17
109	2MI	11.2	10.95	10.12	10.66	M	17
109	1IS	9.28	8.25	7.06	7.41	M	17
109	2IS	7.12	6.58	5.55	6.52	M	17
109	CS	7.88	9.11	5.99	8.58	M	17
109	1PMS	6.47	8.79	4.86	8.56	M	17
109	2PMS	5.18	9.47	5.18	9.28	M	17
109	1MS	11.07	12.09	8.4	11.62	M	17
109	2MS	10.53	12.28	8.89	12.01	M	17
110	1II	4.96	5.23	3.13	5	M	27
110	2II	5.79	5.86	3.65	5.89	M	27
110	CI	7	7.65	5.53	7.45	M	27
110	1PMI	5.93	7.79	4.48	7.15	M	27
110	2PMI	6.09	8.35	4.57	7.68	M	27
110	1MI	10.84	10.11	8.9	9.56	M	27
110	2MI	10.1	10.02	8.77	9.78	M	27
110	1IS	8.03	7.02	5.39	5.94	M	27
110	2IS	6.37	5.6	4.01	5.5	M	27
110	CS	7.44	8.3	5.6	8.06	M	27
110	1PMS	6.29	8.53	4.6	7.85	M	27
110	2PMS	6.16	9.02	4.68	8.32	M	27
110	1MS	8.74	11.11	6.99	10.87	M	27
110	2MS	9.59	10.79	7.74	10.06	M	27
111	1II	5.3	5.11	3.41	5.03	F	23
111	2II	5.78	5.52	3.65	5.16	F	23
111	CI	6.43	6.8	4.74	6.53	F	23
111	1PMI	6.75	7.25	4.46	6.1	F	23
111	2PMI	6.66	7.79	4.76	7.11	F	23
111	1MI	10.2	10.26	8.15	8.67	F	23
111	2MI	10.44	9.45	8.68	9.04	F	23
111	1IS	8.28	6.54	5.7	6.06	F	23
111	2IS	6.48	5.87	4.62	5.16	F	23
111	CS	7.25	7.38	5.33	6.65	F	23
111	1PMS	6.77	8.67	4.63	7.54	F	23
111	2PMS	6.35	8.81	4.42	7.79	F	23
111	1MS	9.92	10.65	7.52	10.31	F	23
111	2MS	9.82	10.59	7.87	10.34	F	23
112	1II	5.19	5.85	3.43	5.55	F	40
112	2II	5.77	6.45	3.9	6.23	F	40
112	CI	6.75	7.83	5.1	7.71	F	40
112	1PMI	6.64	7.9	4.8	6.62	F	40
112	2PMI	7.3	8.48	5.3	7.9	F	40
112	1MI	10.76	11.12	8.7	9.55	F	40
112	2MI	11	11.3	10.13	10.65	F	40
112	1IS	8.76	7.39	6.07	6.78	F	40
112	2IS	6.51	6.53	5.02	5.61	F	40
112	CS	7.78	8.48	5.35	7.99	F	40
112	1PMS	6.18	8.91	4.4	8.08	F	40
112	2PMS	6.7	9.56	4.97	8.99	F	40
112	1MS	11.24	11.56	7.62	10.91	F	40
112	2MS	9.86	10.75	7.75	10.56	F	40
113	1II	4.69	6.6	3.32	6.12	M	25
113	2II	5.53	6.69	3.58	6.45	M	25
113	CI	6.2	8.75	5.4	8.68	M	25
113	1PMI	6.25	7.79	4.76	6.76	M	25
113	2PMI	5.99	8.2	4.99	7.46	M	25
113	1MI	11.05	10.44	9.23	10.1	M	25
113	2MI	10.38	10.36	9.69	10.01	M	25
113	1IS	8.08	7.38	5.85	6.43	M	25
113	2IS	5.3	6.65	4.38	6.48	M	25
113	CS	7.15	8.52	5.28	8.36	M	25
113	1PMS	6.13	8.66	4.44	7.98	M	25
113	2PMS	5.89	9.16	4.8	8.55	M	25
113	1MS	10.83	11.69	8.63	11.38	M	25
113	2MS	10	11.98	7.87	11.94	M	25
114	1II	5.54	5.75	3.51	5.37	F	18
114	2II	5.95	6.2	3.78	5.87	F	18
114	CI	6.4	7.3	5.14	7.28	F	18
114	1PMI	6.73	7.5	5.12	6.42	F	18
114	2PMI	6.75	7.6	5.4	6.97	F	18
114	1MI	10.54	9.85	8.88	8.72	F	18
114	2MI	10.31	9.5	9.43	8.75	F	18
114	1IS	7.99	7.07	5.99	6.91	F	18
114	2IS	5.58	6.46	3.84	5.99	F	18
114	CS	7.36	7.88	5.19	7.67	F	18
114	1PMS	6.58	8.83	4.65	8.1	F	18
114	2PMS	6.4	8.95	5.11	8.16	F	18
114	1MS	9.41	10.6	7.24	10.4	F	18
114	2MS	9.35	10.59	7.59	10.29	F	18
115	1II	5.84	6.2	4.16	5.95	F	12
115	2II	6.42	6.73	4.24	6.21	F	12
115	CI	7.01	7.51	5.6	7.49	F	12
115	1PMI	6.77	7.6	5	7.07	F	12
115	2PMI	7.02	8.23	5.69	7.47	F	12
115	1MI	11.36	10.81	9.37	9.27	F	12
115	2MI	11.33	9.92	NA	10.24	F	12
115	1IS	9.18	7.84	6.88	6.94	F	12
115	2IS	6.33	6.59	4.67	6.36	F	12
115	CS	7.86	8.62	5.97	7.99	F	12
115	1PMS	6.84	9.36	5.2	8.34	F	12
115	2PMS	6.83	9.11	4.86	8.7	F	12
115	1MS	10.73	11.64	8.64	11.54	F	12
115	2MS	10.03	11.95	8.55	11.84	F	12
116	1II	5.45	5.61	3.63	5.12	M	46
116	2II	6.2	6.13	3.92	6.47	M	46
116	CI	7.56	8.05	5.73	7.78	M	46
116	1PMI	6.76	7.22	4.79	6.24	M	46
116	2PMI	6.94	7.67	4.67	6.91	M	46
116	1MI	11.38	10.29	8.57	8.97	M	46
116	2MI	10.37	10.36	8.9	8.9	M	46
116	1IS	8.38	7.15	6.19	6.24	M	46
116	2IS	6.33	6.14	4.2	5.2	M	46
116	CS	8.36	9.13	6.26	8.66	M	46
116	1PMS	6.49	8.19	4.81	7.21	M	46
116	2PMS	6.21	9.17	4.1	7.32	M	46
116	1MS	10.26	11.27	7.87	10.45	M	46
116	2MS	10.2	11.16	7.46	10.8	M	46
117	1II	5.61	5.97	3.76	5.48	M	25
